ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,livestock_goat,maize,pasta,sorghum,teff_fao,wheat,o_livestock_goat,h_livestock_goat,l_livestock_goat,c_livestock_goat,inflation_livestock_goat,trust_livestock_goat,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_pasta,h_pasta,l_pasta,c_pasta,inflation_pasta,trust_pasta,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_teff_fao,h_teff_fao,l_teff_fao,c_teff_fao,inflation_teff_fao,trust_teff_fao,o_wheat,h_wheat,l_wheat,c_wheat,inflation_wheat,trust_wheat,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-06-01,2024,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,5922.28,6151.6,5714.36,6151.6,15.8,9.6,4043.49,4225.25,3861.73,4043.5,7.2,9.1,138.43,146.7,134.41,146.7,15.34,9.7,49.63,53.71,47.08,53.71,6.28,9.7,10474.13,10732.33,10215.93,10506.97,43.06,9.7,5835.34,6053.86,5616.82,5738.35,21.16,9.3,5.38,5.61,5.14,5.37,7.97,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-07-01,2024,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6241.73,6456.05,5983.22,5983.22,17.21,9.6,4089.54,4262.49,3916.6,4227.9,5.75,9.1,149.1,153.38,144.81,146.96,10.37,9.7,54.48,57.2,51.76,54.28,2.84,9.7,10514.34,10771.52,10257.16,10514.89,32.82,9.7,5756.01,6255.81,5537.87,6255.81,25.3,9.3,5.45,5.67,5.23,5.6,6.37,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-08-01,2024,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6073.53,6769.53,5861.88,6769.53,18.87,9.6,4328.88,4507.24,4150.51,4318.18,-5.49,9.1,149.57,153.84,145.29,153.21,1.88,9.7,55.68,57.64,53.72,55.65,-8.02,9.7,10538,11295.35,10282.16,11295.35,27.49,9.7,6523.7,6881.52,6290.72,6881.52,24.76,9.3,5.74,5.97,5.52,5.74,-4.62,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-09-01,2024,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6927.94,7280.98,6574.91,7226.36,27.73,9.6,4431.19,4606.4,4255.99,4432.22,-2.11,9.1,155.45,164.3,151,164.3,8.49,9.7,56.6,60.38,54.36,60.38,0.35,9.7,11492.61,11772.39,11212.82,11339.71,24.05,9.7,7162.83,7418.25,6907.4,7341.4,21.28,9.3,5.9,6.12,5.67,5.89,-1.21,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-10-01,2024,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7472.83,7701.38,7244.29,7631.4,35.62,9.6,4530.7,4705.11,4307.12,4307.12,-5.54,9.1,168.62,173.4,162.15,162.15,8.34,9.7,62.14,65.11,58.64,58.64,-1.49,9.7,11494.96,11774.4,11215.51,11526.94,24.34,9.7,7599.59,7874.09,6763.02,6763.02,2.92,9.3,6.03,6.25,5.74,5.74,-4.42,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-11-01,2024,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7824.06,8080.47,7567.65,7620.46,34.36,9.6,4332.44,4509.56,4057.76,4057.76,-5.5,9.1,164.21,168.93,159.49,163.15,7.77,9.7,59.61,62.22,57,59.9,-0.09,9.7,11605.65,11888.03,10831.69,10831.69,14.36,9.7,6641,6882.8,5721.5,5721.5,-3.88,9.3,5.79,6.01,5.42,5.42,-4.51,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2024-12-01,2024,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7756.33,8012.99,7296.41,7296.41,31.41,9.6,4028.9,4206.81,3750.5,3750.5,-6.29,9.1,164.65,169.38,159.66,159.66,10.18,9.7,60.38,62.66,57.47,57.47,2.32,9.7,10691.54,10960.77,10422.32,10741.94,11.47,9.7,5496.1,5685.46,5306.73,5592.63,-6.78,9.3,5.39,5.62,5.03,5.03,-5.26,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-01-01,2025,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7349.19,7631.86,7066.51,7339.99,20.66,9.6,3692.79,3866.46,3347,3347,-23.79,9.1,161.15,165.77,154.83,154.83,1.87,9.7,57.82,60.42,55.23,56.23,-2.88,9.7,10641.69,10907.12,10346.2,10346.2,-0.25,9.7,5589.44,5776.55,5402.33,5449.34,-14.91,9.3,4.96,5.19,4.51,4.51,-22.41,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-02-01,2025,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7400.33,7629.86,7170.8,7234.92,19.18,9.6,3278.22,3489.39,3106.78,3489.39,-18.35,9.1,155.46,159.93,150.98,154.45,3.25,9.7,56.33,58.57,54.1,55.34,-1.84,9.7,10270.16,10536.98,10015.15,10536.98,0.76,9.7,5473.35,5657.28,5289.41,5438.75,-9.13,9.3,4.43,4.69,4.21,4.69,-17.18,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-03-01,2025,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7319.82,7563.7,7075.94,7478.79,23.75,9.6,3536.41,3714.11,3241.24,3241.24,-22.28,9.1,155.87,160.31,151.42,153.44,4.1,9.7,55.78,58.01,53.56,54.12,-0.72,9.7,10597.52,10856.46,10338.57,10457.89,-1.02,9.7,5472.99,5658.72,5287.26,5552.17,-6,9.3,4.75,4.98,4.38,4.38,-20.86,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-04-01,2025,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7587.99,7836.53,7339.45,7534.28,24.82,9.6,3277.68,3450.35,3105.02,3354.63,-19.46,9.1,155.03,159.43,150.63,157.48,7.85,9.7,54.64,56.88,52.4,56.29,4.48,9.7,10515.63,10771.3,10259.95,10486.99,-1.01,9.7,5662.15,5853.76,5470.53,5619.53,-5.17,9.3,4.43,4.65,4.2,4.53,-18.1,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-05-01,2025,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7663.31,7908.16,7253.31,7253.31,23.62,9.6,3435.04,3707.57,3268.59,3707.57,-8.04,9.1,159.72,164.22,155.22,159.77,15.64,9.7,57.45,59.77,55.14,58.27,16.82,9.7,10547.32,10802.19,10292.44,10521.94,0.34,9.7,5683.55,5879.66,5487.44,5867.59,1.18,9.3,4.63,4.97,4.41,4.97,-7.1,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-06-01,2025,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7320.95,7595.21,7046.69,7481.47,21.62,9.6,3863.86,4056.36,3671.37,3980.8,-1.55,9.1,162.24,168.27,157.69,168.27,14.7,9.7,59.95,63.01,57.65,63.01,17.33,9.7,10564.61,10818.81,10310.41,10663.54,1.49,9.7,6026.99,6233.04,5820.94,6161.48,7.37,9.3,5.15,5.4,4.91,5.32,-0.9,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-07-01,2025,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7569.62,7812.28,7326.96,7756.22,29.63,9.6,4200.3,4395.12,4005.49,4011.09,-5.13,9.1,171.47,176.26,166.68,168.85,14.89,9.7,65.17,68.05,62.29,62.37,14.91,9.7,10749.23,11005.43,10493.03,10755.94,2.29,9.7,6311.97,6584.27,6093.71,6584.27,5.25,9.3,5.59,5.84,5.34,5.37,-4.23,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-08-01,2025,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7911.83,8173.38,7650.28,8033.16,18.67,9.6,4128.79,4320.42,3937.15,4016.67,-6.98,9.1,171.48,176.27,166.69,175.69,14.67,9.7,63.81,66.46,61.16,65.26,17.27,9.7,10850.94,11107.81,10594.06,10768.93,-4.66,9.7,6815.65,7049.39,6581.92,6736.98,-2.1,9.3,5.51,5.75,5.26,5.38,-6.24,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-09-01,2025,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8196.34,8459.65,7933.03,8329,15.26,9.6,4051.36,4234.4,3868.31,4040.86,-8.83,9.1,178.41,183.38,173.44,176.28,7.29,9.7,66.45,69.06,63.84,65.34,8.2,9.7,10841.79,11097.52,10586.06,10813.74,-4.64,9.7,6844.75,7086.37,6603.14,6796.62,-7.42,9.3,5.42,5.65,5.19,5.42,-8.13,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-10-01,2025,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8496.99,8771.88,8222.1,8248.02,8.08,9.6,4079.91,4254.28,3905.54,4231.72,-1.75,9.1,178.97,183.94,174.01,181.94,12.21,9.7,66.56,69.17,63.94,68.85,17.41,9.7,10872.42,11127.7,10534.8,10534.8,-8.61,9.7,6897.23,7143.55,6650.91,6881.59,1.75,9.3,5.46,5.68,5.23,5.66,-1.51,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-11-01,2025,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8373.96,8655.41,7916.45,7916.45,3.88,9.6,4350.59,4531.31,4169.86,4248.37,4.7,9.1,184.56,189.66,179.45,183.14,12.25,9.7,70.26,73.17,67.35,72.23,20.59,9.7,10537.55,10785.96,9981.46,9981.46,-7.85,9.7,6966.84,7218.86,6615.98,6615.98,15.63,9.3,5.8,6.02,5.57,5.67,4.59,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2025-12-01,2025,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7971.21,8270,7672.42,7784.13,6.68,9.6,4354.64,4531.17,4164.6,4164.6,11.04,9.1,185.9,191.02,180.08,180.08,12.79,9.7,74.15,77.09,70.7,70.7,23.03,9.7,9897.97,10135.17,9660.77,9715.99,-9.55,9.7,6610.73,6852.87,6368.58,6376.48,14.02,9.3,5.79,6.02,5.56,5.56,10.58,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2026-01-01,2026,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7833.21,8086.84,7579.59,7979.45,8.71,9.6,4209.7,4415.25,4034.25,4415.25,31.92,9.1,181.45,187.41,176.42,187.41,21.04,9.7,71.58,75.5,68.44,75.5,34.27,9.7,9645.66,9875.56,9415.77,9525.47,-7.93,9.7,6349.75,6584.31,6115.18,6202.38,13.82,9.3,5.61,5.88,5.38,5.88,30.32,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2026-02-01,2026,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8087.78,8352.63,7822.93,8174.59,12.99,9.6,4507.66,4697.39,4317.94,4516.1,29.42,9.1,190.41,195.64,185.19,194.75,26.09,9.7,76.81,80.23,73.4,79.56,43.79,9.7,9527.22,9751.43,9303.01,9604.78,-8.85,9.7,6219.91,6942.23,5989.91,6942.23,27.64,9.3,5.98,6.23,5.74,6.01,28.23,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2026-03-01,2026,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8322.53,8589.3,8053.28,8053.28,7.68,9.6,4642.97,4828.87,4457.08,4763.38,46.96,9.1,198.72,204.13,193.31,202.42,31.92,9.7,81.76,85.03,78.49,83.88,55,9.7,9702.56,9927.37,9477.75,9605.76,-8.15,9.7,7268.51,7513.82,6981.97,6981.97,25.75,9.3,6.17,6.41,5.93,6.33,44.58,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2026-04-01,2026,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8163.33,8441.47,7885.19,8063.06,7.02,9.6,4927.22,5429.04,4734.13,5429.04,61.84,9.1,206.14,211.74,197.71,197.71,25.54,9.7,85.84,89.26,78.39,78.39,39.26,9.7,9716.88,10608.34,9493.27,10608.34,1.16,9.7,7090.89,7338.41,6843.37,7199.65,28.12,9.3,6.53,7.17,6.29,7.17,58.55,9.8
ETH,Ethiopia,Amhara,N. SHEWA (R3),Debre Birhan,9.68,39.53,gid_96800000395300000,2026-05-01,2026,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,8151.63,8413.28,7889.98,8141.11,12.24,9.6,5704.42,5974.65,5354.35,5596.94,50.96,9.1,199.67,205.15,194.19,201,25.81,9.7,78.52,83.44,74.19,79.9,37.12,9.7,10933.61,11189.72,10453.96,10757.81,2.24,9.7,7319.82,7577.58,7062.06,7303.3,24.47,9.3,7.5,7.85,7.09,7.38,48.51,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-01-01,2007,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,245.51,258.47,240.64,249.61,,9.6,138.38,150.59,131.53,141.11,,9.1,8.54,8.89,8.46,8.67,,9.7,2.1,2.23,2.04,2.13,,9.7,388.95,404.34,383.34,394.59,,9.7,236.99,253.15,228.73,240.97,,9.3,0.19,0.2,0.18,0.19,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-02-01,2007,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,253.73,262.79,244.66,251.43,,9.6,143.84,153.56,134.12,143.29,,9.1,8.81,9.03,8.59,8.77,,9.7,2.17,2.26,2.08,2.17,,9.7,399.55,410.2,388.9,398.34,,9.7,244.98,257.39,232.57,247.73,,9.3,0.19,0.2,0.18,0.19,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-03-01,2007,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,255.11,263.76,246.47,250.34,,9.6,146.01,155.87,136.15,148.76,,9.1,8.9,9.12,8.67,8.92,,9.7,2.21,2.31,2.12,2.24,,9.7,403.35,413.28,393.43,398.4,,9.7,252.06,263.08,241.03,243.87,,9.3,0.2,0.21,0.18,0.2,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-04-01,2007,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,253.34,261.68,244.99,251.12,,9.6,151.93,162.15,141.7,146.57,,9.1,9.05,9.29,8.82,8.91,,9.7,2.28,2.38,2.19,2.22,,9.7,402.21,411.75,392.67,399.07,,9.7,247.4,258.01,233.23,233.23,,9.3,0.2,0.22,0.19,0.2,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-05-01,2007,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,254.46,262.54,246.38,253.23,,9.6,148.97,159.04,138.9,140.01,,9.1,9.01,9.25,8.77,8.82,,9.7,2.25,2.34,2.15,2.17,,9.7,402.8,412.03,393.58,400.27,,9.7,234.69,245.56,223.82,236.13,,9.3,0.2,0.21,0.19,0.19,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-06-01,2007,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,256.97,264.89,245.81,245.81,,9.6,141.58,159.71,131.97,159.71,,9.1,8.88,9.31,8.63,9.31,,9.7,2.19,2.41,2.09,2.41,,9.7,404.52,413.54,395.5,399.41,,9.7,239.06,248.83,229.29,247.73,,9.3,0.19,0.21,0.18,0.21,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-07-01,2007,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,247.57,255.75,239.39,255.67,,9.6,164.44,178.35,153.48,178.35,,9.1,9.52,9.84,9.2,9.76,,9.7,2.47,2.57,2.36,2.56,,9.7,402.64,419.39,393.65,419.39,,9.7,254.49,264.96,244.02,259.33,,9.3,0.22,0.24,0.2,0.24,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-08-01,2007,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,260.68,269.25,252.12,264.33,,9.6,184.39,222.33,172.14,222.33,,9.1,10.03,10.79,9.76,10.79,,9.7,2.67,2.97,2.56,2.97,,9.7,430.76,445.8,419.68,445.8,,9.7,266.62,283.48,256.23,283.48,,9.3,0.24,0.29,0.23,0.29,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-09-01,2007,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,270.16,278.74,261.57,269.67,,9.6,233.35,248.64,215.72,215.72,,9.1,11.26,11.74,10.77,10.79,,9.7,3.15,3.28,2.92,2.92,,9.7,461,473.26,448.75,454.37,,9.7,291.16,304.72,277.9,304.72,,9.3,0.31,0.33,0.28,0.28,,9.8
ETH,Ethiopia,Amhara,E. GOJAM,Debre Markos,10.33,37.73,gid_103300000377300000,2007-10-01,2007,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,273.96,282.44,265.48,280.71,,9.6,221.15,236.65,206.32,236.65,,9.1,11.03,11.37,10.7,11.13,,9.7,3.01,3.14,2.88,3.05,,9.7,462.05,473.75,450.36,472.23,,9.7,313.5,335.6,299.65,335.6,,9.3,0.29,0.31,0.27,0.31,,9.8
